United States life table functions and actuarial functions at 2.3 percent interest
based on the historical mortality probabilities used in the 2024 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
1985,23,0.001653,97244,161,97164,4844573,49.82,57640,19458,0.3376,1698266,29.4633,348.06
1985,24,0.001645,97084,160,97004,4747409,48.90,56251,19365,0.3443,1640626,29.1662,344.49
1985,25,0.001643,96924,159,96844,4650405,47.98,54896,19275,0.3511,1584375,28.8615,340.84
1985,26,0.001645,96765,159,96685,4553561,47.06,53574,19186,0.3581,1529479,28.5492,337.09
1985,27,0.001673,96605,162,96525,4456876,46.13,52283,19100,0.3653,1475906,28.2292,333.25
1985,28,0.001717,96444,166,96361,4360351,45.21,51022,19015,0.3727,1423623,27.9022,329.33
1985,29,0.001744,96278,168,96194,4263990,44.29,49789,18929,0.3802,1372601,27.5683,325.32
1985,30,0.001800,96110,173,96024,4167796,43.36,48585,18844,0.3879,1322812,27.2269,321.22
1985,31,0.001865,95937,179,95848,4071772,42.44,47407,18759,0.3957,1274227,26.8784,317.04
1985,32,0.001934,95758,185,95666,3975924,41.52,46255,18672,0.4037,1226820,26.5231,312.78
1985,33,0.001994,95573,191,95478,3880259,40.60,45127,18585,0.4118,1180565,26.1607,308.43
1985,34,0.002054,95383,196,95285,3784781,39.68,44025,18497,0.4201,1135438,25.7909,303.99
1985,35,0.002150,95187,205,95084,3689496,38.76,42947,18408,0.4286,1091413,25.4132,299.46
1985,36,0.002264,94982,215,94874,3594412,37.84,41891,18318,0.4373,1048467,25.0286,294.84
1985,37,0.002375,94767,225,94654,3499537,36.93,40856,18226,0.4461,1006576,24.6370,290.14
1985,38,0.002473,94542,234,94425,3404883,36.01,39843,18131,0.4551,965720,24.2382,285.36
1985,39,0.002617,94308,247,94185,3310458,35.10,38851,18034,0.4642,925877,23.8316,280.48
1985,40,0.002816,94061,265,93929,3216273,34.19,37878,17935,0.4735,887026,23.4181,275.52
1985,41,0.003064,93796,287,93653,3122345,33.29,36922,17831,0.4829,849148,22.9985,270.48
1985,42,0.003321,93509,311,93354,3028692,32.39,35981,17720,0.4925,812226,22.5736,265.38
1985,43,0.003581,93198,334,93032,2935338,31.50,35055,17603,0.5022,776245,22.1433,260.22
1985,44,0.003882,92865,361,92684,2842307,30.61,34145,17481,0.5120,741189,21.7073,254.99
1985,45,0.004245,92504,393,92308,2749622,29.72,33247,17351,0.5219,707045,21.2662,249.69
1985,46,0.004643,92111,428,91898,2657315,28.85,32362,17213,0.5319,673797,20.8207,244.35
1985,47,0.005096,91684,467,91450,2565417,27.98,31487,17066,0.5420,641435,20.3711,238.95
1985,48,0.005642,91217,515,90959,2473967,27.12,30623,16909,0.5522,609948,19.9182,233.52
1985,49,0.006182,90702,561,90422,2383007,26.27,29765,16740,0.5624,579325,19.4631,228.06
1985,50,0.006863,90141,619,89832,2292586,25.43,28916,16561,0.5727,549560,19.0052,222.56
1985,51,0.007641,89523,684,89181,2202754,24.61,28072,16367,0.5830,520644,18.5466,217.06
1985,52,0.008414,88839,748,88465,2113573,23.79,27231,16157,0.5933,492572,18.0884,211.56
1985,53,0.009151,88091,806,87688,2025109,22.99,26395,15933,0.6036,465340,17.6298,206.06
1985,54,0.009955,87285,869,86850,1937421,22.20,25566,15697,0.6140,438945,17.1694,200.53
1985,55,0.010979,86416,949,85942,1850570,21.41,24742,15448,0.6244,413380,16.7076,194.99
1985,56,0.012076,85467,1032,84951,1764629,20.65,23920,15182,0.6347,388638,16.2473,189.47
1985,57,0.013356,84435,1128,83871,1679678,19.89,23100,14900,0.6450,364718,15.7887,183.96
1985,58,0.014815,83307,1234,82690,1595807,19.16,22279,14598,0.6553,341618,15.3336,178.50
1985,59,0.016131,82073,1324,81411,1513116,18.44,21456,14276,0.6654,319339,14.8838,173.11
1985,60,0.017547,80749,1417,80041,1431705,17.73,20635,13938,0.6754,297883,14.4360,167.73
1985,61,0.019067,79332,1513,78576,1351664,17.04,19817,13584,0.6855,277248,13.9905,162.39
1985,62,0.020746,77820,1614,77012,1273088,16.36,19002,13214,0.6954,257431,13.5476,157.07
1985,63,0.022363,76205,1704,75353,1196076,15.70,18189,12829,0.7053,238429,13.1081,151.80
1985,64,0.024331,74501,1813,73595,1120723,15.04,17383,12431,0.7151,220240,12.6699,146.54
1985,65,0.026726,72688,1943,71717,1047128,14.41,16579,12018,0.7249,202857,12.2360,141.33
1985,66,0.028941,70746,2047,69722,975411,13.79,15773,11585,0.7345,186278,11.8101,136.22
1985,67,0.031287,68698,2149,67624,905689,13.18,14972,11139,0.7440,170505,11.3883,131.16
1985,68,0.033962,66549,2260,65419,838065,12.59,14177,10681,0.7534,155533,10.9705,126.15
1985,69,0.037041,64289,2381,63098,772646,12.02,13388,10210,0.7626,141356,10.5584,121.20
1985,70,0.040420,61908,2502,60656,709548,11.46,12602,9725,0.7717,127968,10.1543,116.35
1985,71,0.043970,59405,2612,58099,648891,10.92,11821,9227,0.7806,115366,9.7594,111.61
1985,72,0.047737,56793,2711,55438,590792,10.40,11047,8719,0.7893,103545,9.3730,106.98
1985,73,0.051879,54082,2806,52679,535355,9.90,10283,8204,0.7978,92498,8.9949,102.44
1985,74,0.056341,51276,2889,49832,482675,9.41,9531,7682,0.8061,82214,8.6264,98.02
1985,75,0.060989,48387,2951,46912,432844,8.95,8791,7157,0.8141,72684,8.2676,93.71
1985,76,0.065910,45436,2995,43939,385932,8.49,8070,6633,0.8220,63892,7.9176,89.51
1985,77,0.071366,42442,3029,40927,341993,8.06,7368,6113,0.8297,55823,7.5760,85.41
1985,78,0.077468,39413,3053,37886,301066,7.64,6689,5599,0.8371,48454,7.2443,81.43
1985,79,0.084000,36359,3054,34832,263180,7.24,6032,5093,0.8443,41766,6.9243,77.59
1985,80,0.090750,33305,3022,31794,228347,6.86,5401,4597,0.8512,35734,6.6164,73.90
1985,81,0.097884,30283,2964,28801,196553,6.49,4800,4118,0.8579,30333,6.3190,70.33
1985,82,0.105632,27319,2886,25876,167753,6.14,4233,3659,0.8644,25533,6.0317,66.88
1985,83,0.113895,24433,2783,23041,141877,5.81,3701,3222,0.8706,21300,5.7554,63.56
1985,84,0.122524,21650,2653,20324,118835,5.49,3206,2810,0.8766,17599,5.4901,60.38
1985,85,0.131657,18997,2501,17747,98512,5.19,2750,2426,0.8823,14393,5.2347,57.32
1985,86,0.141542,16496,2335,15329,80765,4.90,2334,2072,0.8878,11644,4.9890,54.37
1985,87,0.152499,14161,2160,13082,65436,4.62,1959,1749,0.8931,9310,4.7535,51.54
1985,88,0.164120,12002,1970,11017,52354,4.36,1623,1457,0.8981,7351,4.5308,48.87
1985,89,0.176264,10032,1768,9148,41337,4.12,1326,1197,0.9028,5729,4.3212,46.35
1985,90,0.189287,8264,1564,7482,32190,3.90,1068,969,0.9073,4403,4.1246,44.00
1985,91,0.203007,6700,1360,6020,24708,3.69,846,771,0.9114,3336,3.9428,41.81
1985,92,0.216416,5339,1156,4762,18688,3.50,659,603,0.9151,2490,3.7773,39.83
1985,93,0.229243,4184,959,3704,13927,3.33,505,464,0.9185,1830,3.6259,38.01
1985,94,0.240937,3225,777,2836,10222,3.17,380,351,0.9216,1326,3.4852,36.32
1985,95,0.253179,2448,620,2138,7386,3.02,282,261,0.9247,945,3.3494,34.69
1985,96,0.265992,1828,486,1585,5248,2.87,206,191,0.9276,663,3.2182,33.12
1985,97,0.279399,1342,375,1154,3663,2.73,148,138,0.9305,457,3.0916,31.60
1985,98,0.293426,967,284,825,2509,2.59,104,97,0.9332,309,2.9693,30.13
1985,99,0.308097,683,210,578,1684,2.46,72,67,0.9359,205,2.8512,28.71
1985,100,0.323502,473,153,396,1106,2.34,49,46,0.9385,133,2.7371,27.35
1985,101,0.339677,320,109,265,710,2.22,32,30,0.9409,84,2.6268,26.02
1985,102,0.356661,211,75,174,444,2.10,21,20,0.9433,52,2.5204,24.74
1985,103,0.374494,136,51,110,271,1.99,13,12,0.9456,32,2.4176,23.51
1985,104,0.393219,85,33,68,160,1.88,8,8,0.9479,19,2.3184,22.32
1985,105,0.412880,52,21,41,92,1.78,5,4,0.9500,11,2.2228,21.17
1985,106,0.433523,30,13,24,51,1.68,3,3,0.9521,6,2.1306,20.07
1985,107,0.455200,17,8,13,27,1.59,2,1,0.9541,3,2.0418,19.00
1985,108,0.477960,9,4,7,14,1.50,1,1,0.9560,2,1.9562,17.97
1985,109,0.501858,5,2,4,7,1.41,0,0,0.9579,1,1.8738,16.99
1985,110,0.526950,2,1,2,3,1.33,0,0,0.9597,0,1.7945,16.03
1985,111,0.553298,1,1,1,1,1.25,0,0,0.9614,0,1.7182,15.12
1985,112,0.580963,1,0,0,1,1.17,0,0,0.9630,0,1.6449,14.24
1985,113,0.610011,0,0,0,0,1.09,0,0,0.9646,0,1.5743,13.39
1985,114,0.640512,0,0,0,0,1.02,0,0,0.9661,0,1.5065,12.58
1985,115,0.672537,0,0,0,0,0.96,0,0,0.9676,0,1.4413,11.80
1985,116,0.706164,0,0,0,0,0.89,0,0,0.9690,0,1.3788,11.05
1985,117,0.741472,0,0,0,0,0.83,0,0,0.9704,0,1.3187,10.32
1985,118,0.778546,0,0,0,0,0.77,0,0,0.9716,0,1.2610,9.63
1985,119,0.817473,0,0,0,0,0.71,0,0,0.9729,0,1.2056,8.97
1986,0,0.011538,100000,1154,98996,7111045,71.11,100000,21733,0.2173,3481194,34.8119,412.24
1986,1,0.000841,98846,83,98805,7012049,70.94,96624,20605,0.2132,3381194,34.9934,414.42
1986,2,0.000599,98763,59,98733,6913245,70.00,94372,20525,0.2175,3284571,34.8045,412.15
1986,3,0.000486,98704,48,98680,6814511,69.04,92195,20470,0.2220,3190199,34.6027,409.73
1986,4,0.000391,98656,39,98637,6715831,68.07,90078,20426,0.2268,3098004,34.3923,407.21
1986,5,0.000325,98617,32,98601,6617195,67.10,88019,20392,0.2317,3007925,34.1737,404.58
1986,6,0.000289,98585,28,98571,6518594,66.12,86012,20364,0.2368,2919907,33.9478,401.87
1986,7,0.000266,98557,26,98544,6420023,65.14,84054,20340,0.2420,2833895,33.7153,399.08
1986,8,0.000255,98530,25,98518,6321479,64.16,82142,20318,0.2473,2749841,33.4767,396.22
1986,9,0.000251,98505,25,98493,6222961,63.17,80275,20297,0.2528,2667699,33.2321,393.29
1986,10,0.000257,98481,25,98468,6124468,62.19,78450,20277,0.2585,2587425,32.9817,390.28
1986,11,0.000280,98455,28,98442,6026001,61.21,76667,20258,0.2642,2508974,32.7257,387.21
1986,12,0.000328,98428,32,98412,5927559,60.22,74922,20237,0.2701,2432308,32.4645,384.07
1986,13,0.000407,98395,40,98375,5829147,59.24,73214,20213,0.2761,2357385,32.1987,380.88
1986,14,0.000550,98355,54,98328,5730772,58.27,71538,20184,0.2821,2284172,31.9293,377.65
1986,15,0.000754,98301,74,98264,5632443,57.30,69892,20145,0.2882,2212633,31.6581,374.40
1986,16,0.001015,98227,100,98177,5534179,56.34,68269,20094,0.2943,2142742,31.3868,371.14
1986,17,0.001275,98128,125,98065,5436002,55.40,66666,20026,0.3004,2074473,31.1173,367.91
1986,18,0.001495,98003,147,97929,5337937,54.47,65084,19943,0.3064,2007807,30.8494,364.69
1986,19,0.001624,97856,159,97777,5240007,53.55,63526,19848,0.3124,1942722,30.5816,361.48
1986,20,0.001706,97697,167,97614,5142231,52.63,61997,19747,0.3185,1879197,30.3112,358.23
1986,21,0.001738,97530,169,97446,5044617,51.72,60499,19644,0.3247,1817200,30.0366,354.94
1986,22,0.001730,97361,168,97277,4947171,50.81,59037,19541,0.3310,1756700,29.7562,351.57
1986,23,0.001719,97192,167,97109,4849895,49.90,57609,19441,0.3375,1697664,29.4685,348.12
1986,24,0.001711,97025,166,96942,4752786,48.98,56217,19344,0.3441,1640055,29.1735,344.58
1986,25,0.001710,96859,166,96777,4655843,48.07,54859,19250,0.3509,1583837,28.8708,340.95
1986,26,0.001732,96694,167,96610,4559067,47.15,53534,19158,0.3579,1528978,28.5607,337.23
1986,27,0.001782,96526,172,96440,4462457,46.23,52240,19068,0.3650,1475444,28.2435,333.42
1986,28,0.001849,96354,178,96265,4366016,45.31,50975,18977,0.3723,1423203,27.9199,329.54
1986,29,0.001909,96176,184,96084,4269751,44.40,49736,18885,0.3797,1372229,27.5901,325.58
1986,30,0.001987,95992,191,95897,4173667,43.48,48525,18792,0.3873,1322493,27.2537,321.54
1986,31,0.002051,95802,197,95704,4077770,42.56,47340,18698,0.3950,1273967,26.9110,317.43
1986,32,0.002122,95605,203,95504,3982066,41.65,46181,18603,0.4028,1226627,26.5614,313.24
1986,33,0.002204,95402,210,95297,3886562,40.74,45047,18507,0.4108,1180446,26.2049,308.96
1986,34,0.002269,95192,216,95084,3791265,39.83,43937,18410,0.4190,1135400,25.8416,304.60
1986,35,0.002354,94976,224,94864,3696181,38.92,42852,18312,0.4273,1091463,25.4707,300.15
1986,36,0.002439,94753,231,94637,3601317,38.01,41790,18214,0.4358,1048611,25.0926,295.61
1986,37,0.002521,94522,238,94402,3506680,37.10,40750,18114,0.4445,1006822,24.7070,290.98
1986,38,0.002615,94283,247,94160,3412277,36.19,39734,18014,0.4534,966071,24.3136,286.26
1986,39,0.002688,94037,253,93910,3318117,35.29,38739,17912,0.4624,926337,23.9123,281.45
1986,40,0.002882,93784,270,93649,3224207,34.38,37766,17810,0.4716,887598,23.5025,276.53
1986,41,0.003115,93514,291,93368,3130558,33.48,36811,17704,0.4809,849832,23.0866,271.54
1986,42,0.003370,93222,314,93065,3037190,32.58,35871,17592,0.4904,813022,22.6652,266.48
1986,43,0.003601,92908,335,92741,2944125,31.69,34946,17474,0.5000,777151,22.2384,261.36
1986,44,0.003890,92573,360,92393,2851385,30.80,34038,17351,0.5098,742204,21.8054,256.17
1986,45,0.004246,92213,392,92018,2758991,29.92,33143,17221,0.5196,708167,21.3671,250.90
1986,46,0.004620,91822,424,91610,2666973,29.05,32260,17084,0.5296,675024,20.9244,245.59
1986,47,0.005002,91398,457,91169,2575364,28.18,31389,16938,0.5396,642764,20.4772,240.23
1986,48,0.005478,90940,498,90691,2484195,27.32,30530,16785,0.5498,611374,20.0254,234.80
1986,49,0.006027,90442,545,90170,2393503,26.46,29680,16621,0.5600,580844,19.5702,229.34
1986,50,0.006714,89897,604,89595,2303334,25.62,28838,16446,0.5703,551164,19.1125,223.85
1986,51,0.007440,89294,664,88961,2213738,24.79,28000,16257,0.5806,522326,18.6543,218.35
1986,52,0.008200,88629,727,88266,2124777,23.97,27167,16053,0.5909,494326,18.1957,212.85
1986,53,0.008952,87902,787,87509,2036511,23.17,26339,15836,0.6012,467159,17.7367,207.34
1986,54,0.009751,87116,849,86691,1949002,22.37,25516,15605,0.6116,440820,17.2763,201.82
1986,55,0.010676,86266,921,85806,1862311,21.59,24699,15362,0.6220,415304,16.8146,196.28
1986,56,0.011700,85345,999,84846,1776506,20.82,23886,15104,0.6323,390605,16.3529,190.73
1986,57,0.012862,84347,1085,83804,1691660,20.06,23076,14831,0.6427,366719,15.8920,185.20
1986,58,0.014224,83262,1184,82670,1607856,19.31,22267,14541,0.6530,343644,15.4330,179.70
1986,59,0.015575,82077,1278,81438,1525186,18.58,21457,14231,0.6633,321377,14.9780,174.24
1986,60,0.017086,80799,1381,80109,1443748,17.87,20648,13904,0.6734,299920,14.5257,168.81
1986,61,0.018688,79419,1484,78676,1363639,17.17,19838,13560,0.6835,279273,14.0773,163.43
1986,62,0.020419,77934,1591,77139,1284962,16.49,19030,13197,0.6935,259434,13.6329,158.09
1986,63,0.022056,76343,1684,75501,1207824,15.82,18222,12817,0.7034,240404,13.1928,152.81
1986,64,0.023869,74659,1782,73768,1132323,15.17,17420,12425,0.7132,222182,12.7546,147.55
1986,65,0.026107,72877,1903,71926,1058554,14.53,16622,12018,0.7230,204762,12.3189,142.33
1986,66,0.028256,70975,2005,69972,986628,13.90,15824,11594,0.7327,188140,11.8897,137.18
1986,67,0.030693,68969,2117,67911,916657,13.29,15031,11157,0.7423,172316,11.4641,132.07
1986,68,0.033435,66852,2235,65735,848746,12.70,14242,10706,0.7517,157285,11.0437,127.02
1986,69,0.036465,64617,2356,63439,783011,12.12,13456,10240,0.7610,143043,10.6301,122.06
1986,70,0.039766,62261,2476,61023,719572,11.56,12674,9761,0.7701,129587,10.2245,117.19
1986,71,0.043285,59785,2588,58491,658549,11.02,11897,9268,0.7791,116913,9.8274,112.43
1986,72,0.046982,57197,2687,55854,600058,10.49,11126,8765,0.7878,105016,9.4390,107.77
1986,73,0.050976,54510,2779,53121,544204,9.98,10365,8254,0.7963,93890,9.0587,103.20
1986,74,0.055379,51731,2865,50299,491084,9.49,9615,7737,0.8047,83526,8.6869,98.74
1986,75,0.060200,48866,2942,47396,440785,9.02,8878,7217,0.8128,73911,8.3247,94.40
1986,76,0.065311,45925,2999,44425,393389,8.57,8156,6694,0.8207,65032,7.9732,90.18
1986,77,0.070652,42925,3033,41409,348964,8.13,7452,6174,0.8284,56876,7.6320,86.08
1986,78,0.076390,39892,3047,38369,307556,7.71,6770,5659,0.8359,49423,7.3003,82.10
1986,79,0.082697,36845,3047,35322,269187,7.31,6112,5153,0.8431,42653,6.9783,78.24
1986,80,0.089594,33798,3028,32284,233865,6.92,5481,4659,0.8501,36541,6.6671,74.51
1986,81,0.096967,30770,2984,29278,201581,6.55,4878,4179,0.8568,31060,6.3680,70.92
1986,82,0.104565,27786,2905,26334,172303,6.20,4306,3717,0.8633,26183,6.0812,67.47
1986,83,0.112411,24881,2797,23482,145969,5.87,3769,3277,0.8695,21877,5.8050,64.16
1986,84,0.120918,22084,2670,20749,122487,5.55,3270,2863,0.8755,18109,5.5381,60.96
1986,85,0.130186,19414,2527,18150,101738,5.24,2810,2476,0.8813,14839,5.2810,57.87
1986,86,0.140239,16886,2368,15702,83588,4.95,2389,2119,0.8868,12029,5.0350,54.92
1986,87,0.150971,14518,2192,13422,67886,4.68,2008,1791,0.8921,9640,4.8011,52.11
1986,88,0.162023,12326,1997,11328,54464,4.42,1666,1495,0.8970,7632,4.5800,49.46
1986,89,0.173278,10329,1790,9434,43136,4.18,1365,1231,0.9017,5966,4.3704,46.94
1986,90,0.185339,8539,1583,7748,33702,3.95,1103,1000,0.9062,4601,4.1706,44.55
1986,91,0.198574,6957,1381,6266,25954,3.73,878,800,0.9105,3498,3.9814,42.28
1986,92,0.212585,5575,1185,4983,19688,3.53,688,629,0.9144,2619,3.8057,40.17
1986,93,0.226027,4390,992,3894,14705,3.35,530,486,0.9180,1931,3.6452,38.24
1986,94,0.238729,3398,811,2992,10811,3.18,401,369,0.9214,1401,3.4963,36.46
1986,95,0.251849,2587,651,2261,7819,3.02,298,276,0.9246,1000,3.3545,34.75
1986,96,0.265378,1935,514,1678,5558,2.87,218,202,0.9276,702,3.2195,33.13
1986,97,0.279305,1422,397,1223,3880,2.73,157,146,0.9305,484,3.0907,31.59
1986,98,0.293617,1025,301,874,2657,2.59,110,103,0.9333,327,2.9677,30.11
1986,99,0.308297,724,223,612,1782,2.46,76,71,0.9359,217,2.8497,28.70
1986,100,0.323712,501,162,420,1170,2.34,52,48,0.9385,141,2.7356,27.33
1986,101,0.339898,339,115,281,751,2.22,34,32,0.9410,89,2.6254,26.00
1986,102,0.356893,223,80,184,470,2.10,22,21,0.9434,55,2.5190,24.73
1986,103,0.374737,144,54,117,286,1.99,14,13,0.9457,33,2.4162,23.49
1986,104,0.393474,90,35,72,169,1.88,8,8,0.9479,20,2.3171,22.31
1986,105,0.413148,55,23,43,97,1.78,5,5,0.9501,11,2.2216,21.16
1986,106,0.433805,32,14,25,54,1.68,3,3,0.9521,6,2.1294,20.05
1986,107,0.455496,18,8,14,29,1.59,2,2,0.9541,3,2.0406,18.99
1986,108,0.478270,10,5,8,15,1.50,1,1,0.9560,2,1.9551,17.96
1986,109,0.502184,5,3,4,7,1.41,0,0,0.9579,1,1.8728,16.97
1986,110,0.527293,3,1,2,3,1.32,0,0,0.9597,0,1.7935,16.02
1986,111,0.553658,1,1,1,2,1.24,0,0,0.9614,0,1.7172,15.11
1986,112,0.581341,1,0,0,1,1.17,0,0,0.9630,0,1.6439,14.23
1986,113,0.610408,0,0,0,0,1.09,0,0,0.9646,0,1.5734,13.38
1986,114,0.640928,0,0,0,0,1.02,0,0,0.9661,0,1.5056,12.57
1986,115,0.672975,0,0,0,0,0.95,0,0,0.9676,0,1.4405,11.79
1986,116,0.706623,0,0,0,0,0.89,0,0,0.9690,0,1.3779,11.04
1986,117,0.741954,0,0,0,0,0.83,0,0,0.9704,0,1.3179,10.31
1986,118,0.779052,0,0,0,0,0.77,0,0,0.9717,0,1.2602,9.62
1986,119,0.818005,0,0,0,0,0.71,0,0,0.9729,0,1.2049,8.96
1987,0,0.011203,100000,1120,99031,7129183,71.29,100000,21635,0.2163,3485548,34.8555,412.77
1987,1,0.000818,98880,81,98839,7030152,71.10,96657,20540,0.2125,3385548,35.0265,414.82
1987,2,0.000591,98799,58,98770,6931312,70.16,94406,20462,0.2167,3288891,34.8377,412.55
1987,3,0.000491,98740,48,98716,6832543,69.20,92229,20408,0.2213,3194485,34.6364,410.14
1987,4,0.000401,98692,40,98672,6733827,68.23,90111,20364,0.2260,3102256,34.4269,407.62
1987,5,0.000341,98652,34,98636,6635154,67.26,88050,20328,0.2309,3012144,34.2095,405.01
1987,6,0.000306,98619,30,98604,6536519,66.28,86041,20299,0.2359,2924094,33.9849,402.32
1987,7,0.000283,98589,28,98575,6437915,65.30,84081,20273,0.2411,2838053,33.7539,399.55
1987,8,0.000270,98561,27,98547,6339340,64.32,82167,20250,0.2464,2753972,33.5167,396.70
1987,9,0.000260,98534,26,98521,6240793,63.34,80298,20228,0.2519,2671805,33.2736,393.78
1987,10,0.000261,98508,26,98496,6142272,62.35,78472,20208,0.2575,2591507,33.0244,390.79
1987,11,0.000284,98483,28,98469,6043776,61.37,76688,20188,0.2632,2513035,32.7695,387.73
1987,12,0.000325,98455,32,98439,5945308,60.39,74943,20167,0.2691,2436347,32.5095,384.61
1987,13,0.000395,98423,39,98403,5846869,59.41,73234,20143,0.2750,2361404,32.2447,381.44
1987,14,0.000515,98384,51,98358,5748466,58.43,71559,20114,0.2811,2288170,31.9760,378.21
1987,15,0.000703,98333,69,98299,5650107,57.46,69914,20078,0.2872,2216611,31.7047,374.96
1987,16,0.000954,98264,94,98217,5551809,56.50,68294,20030,0.2933,2146697,31.4330,371.70
1987,17,0.001208,98170,119,98111,5453591,55.55,66695,19967,0.2994,2078402,31.1627,368.45
1987,18,0.001425,98052,140,97982,5355481,54.62,65117,19888,0.3054,2011707,30.8938,365.23
1987,19,0.001552,97912,152,97836,5257499,53.70,63562,19797,0.3115,1946591,30.6250,362.00
1987,20,0.001624,97760,159,97681,5159663,52.78,62037,19701,0.3176,1883028,30.3535,358.74
1987,21,0.001668,97601,163,97520,5061982,51.86,60543,19602,0.3238,1820992,30.0775,355.43
1987,22,0.001681,97438,164,97357,4964462,50.95,59084,19504,0.3301,1760448,29.7959,352.05
1987,23,0.001678,97275,163,97193,4867106,50.03,57658,19406,0.3366,1701365,29.5078,348.59
1987,24,0.001676,97111,163,97030,4769913,49.12,56267,19312,0.3432,1643707,29.2125,345.05
1987,25,0.001691,96949,164,96867,4672883,48.20,54910,19220,0.3500,1587440,28.9099,341.42
1987,26,0.001733,96785,168,96701,4576016,47.28,53585,19129,0.3570,1532530,28.6002,337.70
1987,27,0.001780,96617,172,96531,4479315,46.36,52289,19038,0.3641,1478945,28.2840,333.91
1987,28,0.001825,96445,176,96357,4382784,45.44,51023,18947,0.3713,1426656,27.9613,330.04
1987,29,0.001869,96269,180,96179,4286427,44.53,49784,18856,0.3788,1375633,27.6318,326.08
1987,30,0.001954,96089,188,95995,4190248,43.61,48574,18765,0.3863,1325849,27.2953,322.04
1987,31,0.002057,95901,197,95803,4094253,42.69,47389,18672,0.3940,1277275,26.9528,317.93
1987,32,0.002152,95704,206,95601,3998450,41.78,46229,18577,0.4019,1229885,26.6044,313.75
1987,33,0.002241,95498,214,95391,3902849,40.87,45092,18480,0.4098,1183657,26.2498,309.50
1987,34,0.002316,95284,221,95174,3807457,39.96,43979,18381,0.4179,1138565,25.8886,305.16
1987,35,0.002417,95064,230,94949,3712284,39.05,42891,18282,0.4262,1094585,25.5201,300.74
1987,36,0.002518,94834,239,94714,3617335,38.14,41825,18180,0.4347,1051694,25.1449,296.24
1987,37,0.002618,94595,248,94471,3522621,37.24,40782,18077,0.4433,1009869,24.7626,291.65
1987,38,0.002705,94347,255,94220,3428149,36.34,39761,17973,0.4520,969087,24.3729,286.97
1987,39,0.002762,94092,260,93962,3333930,35.43,38762,17868,0.4610,929326,23.9753,282.20
1987,40,0.002885,93832,271,93697,3239967,34.53,37786,17763,0.4701,890564,23.5689,277.33
1987,41,0.003120,93562,292,93416,3146271,33.63,36830,17657,0.4794,852779,23.1547,272.36
1987,42,0.003348,93270,312,93114,3052855,32.73,35889,17544,0.4888,815949,22.7352,267.32
1987,43,0.003570,92957,332,92791,2959741,31.84,34965,17427,0.4984,780060,22.3098,262.22
1987,44,0.003834,92626,355,92448,2866950,30.95,34057,17305,0.5081,745095,21.8781,257.04
1987,45,0.004206,92270,388,92076,2774502,30.07,33163,17177,0.5180,711038,21.4404,251.79
1987,46,0.004614,91882,424,91670,2682425,29.19,32281,17041,0.5279,677875,20.9989,246.49
1987,47,0.005026,91458,460,91229,2590755,28.33,31410,16895,0.5379,645593,20.5537,241.14
1987,48,0.005431,90999,494,90752,2499527,27.47,30550,16741,0.5480,614183,20.1045,235.75
1987,49,0.005895,90505,534,90238,2408775,26.61,29701,16579,0.5582,583634,19.6506,230.31
1987,50,0.006580,89971,592,89675,2318537,25.77,28862,16408,0.5685,553933,19.1927,224.81
1987,51,0.007350,89379,657,89051,2228862,24.94,28027,16222,0.5788,525072,18.7344,219.31
1987,52,0.008117,88722,720,88362,2139812,24.12,27196,16021,0.5891,497044,18.2766,213.82
1987,53,0.008909,88002,784,87610,2051450,23.31,26368,15805,0.5994,469849,17.8186,208.32
1987,54,0.009717,87218,847,86794,1963840,22.52,25546,15575,0.6097,443480,17.3601,202.82
1987,55,0.010567,86370,913,85914,1877046,21.73,24729,15333,0.6200,417935,16.9006,197.31
1987,56,0.011476,85458,981,84967,1791131,20.96,23918,15077,0.6304,393206,16.4401,191.78
1987,57,0.012613,84477,1066,83944,1706164,20.20,23111,14809,0.6408,369288,15.9786,186.24
1987,58,0.013950,83412,1164,82830,1622220,19.45,22307,14524,0.6511,346177,15.5188,180.73
1987,59,0.015316,82248,1260,81618,1539390,18.72,21501,14220,0.6613,323870,15.0629,175.25
1987,60,0.016904,80988,1369,80304,1457772,18.00,20696,13898,0.6715,302369,14.6101,169.82
1987,61,0.018556,79619,1477,78880,1377468,17.30,19889,13556,0.6816,281673,14.1625,164.45
1987,62,0.020169,78142,1576,77354,1298588,16.62,19081,13195,0.6915,261784,13.7198,159.14
1987,63,0.021749,76566,1665,75733,1221234,15.95,18276,12819,0.7014,242703,13.2802,153.86
1987,64,0.023565,74901,1765,74018,1145501,15.29,17476,12430,0.7113,224428,12.8420,148.60
1987,65,0.025725,73135,1881,72195,1071483,14.65,16681,12028,0.7211,206952,12.4067,143.38
1987,66,0.027761,71254,1978,70265,999288,14.02,15886,11608,0.7307,190271,11.9772,138.23
1987,67,0.030075,69276,2084,68234,929023,13.41,15098,11177,0.7403,174385,11.5503,133.10
1987,68,0.032699,67192,2197,66094,860789,12.81,14315,10733,0.7498,159287,11.1277,128.03
1987,69,0.035548,64995,2310,63840,794695,12.23,13535,10276,0.7592,144973,10.7108,123.03
1987,70,0.038734,62685,2428,61471,730855,11.66,12761,9805,0.7684,131438,10.3003,118.10
