slice,variant,year,quarter,bucket,category,dollars
generation,detail,2004,2,Millennial,Life insurance reserves,4677000000
generation,detail,2004,2,Millennial,Loans (Assets),277000000
generation,detail,2004,2,Millennial,Loans (Liabilities),84262000000
generation,detail,2004,2,Millennial,Miscellaneous assets,4652000000
generation,detail,2004,2,Millennial,Miscellaneous other equity,19984000000
generation,detail,2004,2,Millennial,Money market fund shares,2524000000
generation,detail,2004,2,Millennial,Mortgages,0
generation,detail,2004,2,Millennial,Net worth,84571000000
generation,detail,2004,2,Millennial,Nonfinancial assets,114841000000
generation,detail,2004,2,Millennial,Other loans and advances (Assets),277000000
generation,detail,2004,2,Millennial,Other loans and advances (Liabilities),68000000
generation,detail,2004,2,Millennial,Real estate,70031000000
generation,detail,2004,2,Millennial,U.S. government and municipal securities,1048000000
generation,detail,2004,2,Silent,Annuities,271270000000
generation,detail,2004,2,Silent,Assets,26457767000000
generation,detail,2004,2,Silent,Consumer credit,350621000000
generation,detail,2004,2,Silent,Consumer durables,1338857000000
generation,detail,2004,2,Silent,Corporate and foreign bonds,361040000000
generation,detail,2004,2,Silent,Corporate equities and mutual fund shares,4478162000000
generation,detail,2004,2,Silent,DB pension entitlements,4423229000000
generation,detail,2004,2,Silent,DC pension entitlements,770646000000
generation,detail,2004,2,Silent,Debt securities,1228505000000
generation,detail,2004,2,Silent,Deferred and unpaid life insurance premiums,9096000000
generation,detail,2004,2,Silent,Depository institutions loans n.e.c.,8115000000
generation,detail,2004,2,Silent,Deposits,2452005000000
generation,detail,2004,2,Silent,Financial assets,18175477000000
generation,detail,2004,2,Silent,Home mortgages,1068670000000
generation,detail,2004,2,Silent,Liabilities,1625145000000
generation,detail,2004,2,Silent,Life insurance reserves,453166000000
generation,detail,2004,2,Silent,Loans (Assets),571436000000
generation,detail,2004,2,Silent,Loans (Liabilities),1616049000000
generation,detail,2004,2,Silent,Miscellaneous assets,232043000000
generation,detail,2004,2,Silent,Miscellaneous other equity,2619922000000
generation,detail,2004,2,Silent,Money market fund shares,675094000000
generation,detail,2004,2,Silent,Mortgages,77956000000
generation,detail,2004,2,Silent,Net worth,24832622000000
generation,detail,2004,2,Silent,Nonfinancial assets,8282290000000
generation,detail,2004,2,Silent,Other loans and advances (Assets),493480000000
generation,detail,2004,2,Silent,Other loans and advances (Liabilities),188643000000
generation,detail,2004,2,Silent,Real estate,6943433000000
generation,detail,2004,2,Silent,U.S. government and municipal securities,867464000000
generation,detail,2004,3,BabyBoom,Annuities,799095000000
generation,detail,2004,3,BabyBoom,Assets,29161284000000
generation,detail,2004,3,BabyBoom,Consumer credit,974230000000
generation,detail,2004,3,BabyBoom,Consumer durables,1738487000000
generation,detail,2004,3,BabyBoom,Corporate and foreign bonds,208861000000
generation,detail,2004,3,BabyBoom,Corporate equities and mutual fund shares,3988279000000
generation,detail,2004,3,BabyBoom,DB pension entitlements,4328515000000
generation,detail,2004,3,BabyBoom,DC pension entitlements,1952043000000
generation,detail,2004,3,BabyBoom,Debt securities,656913000000
generation,detail,2004,3,BabyBoom,Deferred and unpaid life insurance premiums,10468000000
generation,detail,2004,3,BabyBoom,Depository institutions loans n.e.c.,-1920000000
generation,detail,2004,3,BabyBoom,Deposits,1527977000000
generation,detail,2004,3,BabyBoom,Financial assets,17990015000000
generation,detail,2004,3,BabyBoom,Home mortgages,4236182000000
generation,detail,2004,3,BabyBoom,Liabilities,5410041000000
generation,detail,2004,3,BabyBoom,Life insurance reserves,492179000000
generation,detail,2004,3,BabyBoom,Loans (Assets),269629000000
generation,detail,2004,3,BabyBoom,Loans (Liabilities),5399573000000
generation,detail,2004,3,BabyBoom,Miscellaneous assets,286973000000
generation,detail,2004,3,BabyBoom,Miscellaneous other equity,3200342000000
generation,detail,2004,3,BabyBoom,Money market fund shares,488068000000
generation,detail,2004,3,BabyBoom,Mortgages,37310000000
generation,detail,2004,3,BabyBoom,Net worth,23751243000000
generation,detail,2004,3,BabyBoom,Nonfinancial assets,11171270000000
generation,detail,2004,3,BabyBoom,Other loans and advances (Assets),232319000000
generation,detail,2004,3,BabyBoom,Other loans and advances (Liabilities),191082000000
generation,detail,2004,3,BabyBoom,Real estate,9432783000000
generation,detail,2004,3,BabyBoom,U.S. government and municipal securities,448052000000
generation,detail,2004,3,GenX,Annuities,39204000000
generation,detail,2004,3,GenX,Assets,6464020000000
generation,detail,2004,3,GenX,Consumer credit,787743000000
generation,detail,2004,3,GenX,Consumer durables,700695000000
generation,detail,2004,3,GenX,Corporate and foreign bonds,17968000000
generation,detail,2004,3,GenX,Corporate equities and mutual fund shares,505707000000
generation,detail,2004,3,GenX,DB pension entitlements,192950000000
generation,detail,2004,3,GenX,DC pension entitlements,321601000000
generation,detail,2004,3,GenX,Debt securities,54820000000
generation,detail,2004,3,GenX,Deferred and unpaid life insurance premiums,3066000000
generation,detail,2004,3,GenX,Depository institutions loans n.e.c.,-476000000
generation,detail,2004,3,GenX,Deposits,463092000000
generation,detail,2004,3,GenX,Financial assets,2639850000000
generation,detail,2004,3,GenX,Home mortgages,2214747000000
generation,detail,2004,3,GenX,Liabilities,3018572000000
generation,detail,2004,3,GenX,Life insurance reserves,138792000000
generation,detail,2004,3,GenX,Loans (Assets),32128000000
generation,detail,2004,3,GenX,Loans (Liabilities),3015506000000
generation,detail,2004,3,GenX,Miscellaneous assets,114035000000
generation,detail,2004,3,GenX,Miscellaneous other equity,712526000000
generation,detail,2004,3,GenX,Money market fund shares,64995000000
generation,detail,2004,3,GenX,Mortgages,215000000
generation,detail,2004,3,GenX,Net worth,3445448000000
generation,detail,2004,3,GenX,Nonfinancial assets,3824171000000
generation,detail,2004,3,GenX,Other loans and advances (Assets),31913000000
generation,detail,2004,3,GenX,Other loans and advances (Liabilities),13492000000
generation,detail,2004,3,GenX,Real estate,3123475000000
generation,detail,2004,3,GenX,U.S. government and municipal securities,36852000000
generation,detail,2004,3,Millennial,Annuities,76000000
generation,detail,2004,3,Millennial,Assets,196670000000
generation,detail,2004,3,Millennial,Consumer credit,44185000000
generation,detail,2004,3,Millennial,Consumer durables,50920000000
generation,detail,2004,3,Millennial,Corporate and foreign bonds,316000000
generation,detail,2004,3,Millennial,Corporate equities and mutual fund shares,2360000000
generation,detail,2004,3,Millennial,DB pension entitlements,306000000
generation,detail,2004,3,Millennial,DC pension entitlements,3211000000
generation,detail,2004,3,Millennial,Debt securities,1224000000
generation,detail,2004,3,Millennial,Deferred and unpaid life insurance premiums,80000000
generation,detail,2004,3,Millennial,Depository institutions loans n.e.c.,-3000000
generation,detail,2004,3,Millennial,Deposits,13723000000
generation,detail,2004,3,Millennial,Financial assets,62004000000
generation,detail,2004,3,Millennial,Home mortgages,50003000000
generation,detail,2004,3,Millennial,Liabilities,94367000000
generation,detail,2004,3,Millennial,Life insurance reserves,3554000000
generation,detail,2004,3,Millennial,Loans (Assets),0
generation,detail,2004,3,Millennial,Loans (Liabilities),94287000000
generation,detail,2004,3,Millennial,Miscellaneous assets,5149000000
generation,detail,2004,3,Millennial,Miscellaneous other equity,29518000000
generation,detail,2004,3,Millennial,Money market fund shares,2883000000
generation,detail,2004,3,Millennial,Mortgages,0
generation,detail,2004,3,Millennial,Net worth,102303000000
generation,detail,2004,3,Millennial,Nonfinancial assets,134666000000
generation,detail,2004,3,Millennial,Other loans and advances (Assets),0
generation,detail,2004,3,Millennial,Other loans and advances (Liabilities),102000000
generation,detail,2004,3,Millennial,Real estate,83746000000
generation,detail,2004,3,Millennial,U.S. government and municipal securities,908000000
generation,detail,2004,3,Silent,Annuities,269293000000
generation,detail,2004,3,Silent,Assets,26795169000000
generation,detail,2004,3,Silent,Consumer credit,358717000000
generation,detail,2004,3,Silent,Consumer durables,1337757000000
generation,detail,2004,3,Silent,Corporate and foreign bonds,385439000000
generation,detail,2004,3,Silent,Corporate equities and mutual fund shares,4412578000000
generation,detail,2004,3,Silent,DB pension entitlements,4458225000000
generation,detail,2004,3,Silent,DC pension entitlements,759306000000
generation,detail,2004,3,Silent,Debt securities,1317331000000
generation,detail,2004,3,Silent,Deferred and unpaid life insurance premiums,9415000000
generation,detail,2004,3,Silent,Depository institutions loans n.e.c.,-2337000000
generation,detail,2004,3,Silent,Deposits,2465887000000
generation,detail,2004,3,Silent,Financial assets,18324340000000
generation,detail,2004,3,Silent,Home mortgages,1078560000000
generation,detail,2004,3,Silent,Liabilities,1626096000000
generation,detail,2004,3,Silent,Life insurance reserves,468045000000
generation,detail,2004,3,Silent,Loans (Assets),576085000000
generation,detail,2004,3,Silent,Loans (Liabilities),1616681000000
generation,detail,2004,3,Silent,Miscellaneous assets,238305000000
generation,detail,2004,3,Silent,Miscellaneous other equity,2707632000000
generation,detail,2004,3,Silent,Money market fund shares,651652000000
generation,detail,2004,3,Silent,Mortgages,78885000000
generation,detail,2004,3,Silent,Net worth,25169073000000
generation,detail,2004,3,Silent,Nonfinancial assets,8470830000000
generation,detail,2004,3,Silent,Other loans and advances (Assets),497200000000
generation,detail,2004,3,Silent,Other loans and advances (Liabilities),181741000000
generation,detail,2004,3,Silent,Real estate,7133072000000
generation,detail,2004,3,Silent,U.S. government and municipal securities,931893000000
generation,detail,2004,4,BabyBoom,Annuities,839950000000
generation,detail,2004,4,BabyBoom,Assets,30559265000000
generation,detail,2004,4,BabyBoom,Consumer credit,995672000000
generation,detail,2004,4,BabyBoom,Consumer durables,1761784000000
generation,detail,2004,4,BabyBoom,Corporate and foreign bonds,171272000000
generation,detail,2004,4,BabyBoom,Corporate equities and mutual fund shares,4325800000000
generation,detail,2004,4,BabyBoom,DB pension entitlements,4522920000000
generation,detail,2004,4,BabyBoom,DC pension entitlements,2098175000000
generation,detail,2004,4,BabyBoom,Debt securities,747413000000
generation,detail,2004,4,BabyBoom,Deferred and unpaid life insurance premiums,10680000000
generation,detail,2004,4,BabyBoom,Depository institutions loans n.e.c.,-2678000000
generation,detail,2004,4,BabyBoom,Deposits,1611892000000
generation,detail,2004,4,BabyBoom,Financial assets,19039117000000
generation,detail,2004,4,BabyBoom,Home mortgages,4317622000000
generation,detail,2004,4,BabyBoom,Liabilities,5541484000000
generation,detail,2004,4,BabyBoom,Life insurance reserves,506253000000
generation,detail,2004,4,BabyBoom,Loans (Assets),329939000000
generation,detail,2004,4,BabyBoom,Loans (Liabilities),5530804000000
generation,detail,2004,4,BabyBoom,Miscellaneous assets,294135000000
generation,detail,2004,4,BabyBoom,Miscellaneous other equity,3272800000000
generation,detail,2004,4,BabyBoom,Money market fund shares,489841000000
generation,detail,2004,4,BabyBoom,Mortgages,39166000000
generation,detail,2004,4,BabyBoom,Net worth,25017781000000
generation,detail,2004,4,BabyBoom,Nonfinancial assets,11520148000000
generation,detail,2004,4,BabyBoom,Other loans and advances (Assets),290773000000
generation,detail,2004,4,BabyBoom,Other loans and advances (Liabilities),220188000000
generation,detail,2004,4,BabyBoom,Real estate,9758364000000
generation,detail,2004,4,BabyBoom,U.S. government and municipal securities,576141000000
generation,detail,2004,4,GenX,Annuities,51813000000
generation,detail,2004,4,GenX,Assets,6998952000000
generation,detail,2004,4,GenX,Consumer credit,810383000000
generation,detail,2004,4,GenX,Consumer durables,733254000000
generation,detail,2004,4,GenX,Corporate and foreign bonds,13931000000
generation,detail,2004,4,GenX,Corporate equities and mutual fund shares,613957000000
generation,detail,2004,4,GenX,DB pension entitlements,226101000000
generation,detail,2004,4,GenX,DC pension entitlements,401333000000
generation,detail,2004,4,GenX,Debt securities,53575000000
generation,detail,2004,4,GenX,Deferred and unpaid life insurance premiums,3310000000
generation,detail,2004,4,GenX,Depository institutions loans n.e.c.,-672000000
generation,detail,2004,4,GenX,Deposits,489222000000
generation,detail,2004,4,GenX,Financial assets,2936002000000
generation,detail,2004,4,GenX,Home mortgages,2356631000000
generation,detail,2004,4,GenX,Liabilities,3182879000000
generation,detail,2004,4,GenX,Life insurance reserves,149116000000
generation,detail,2004,4,GenX,Loans (Assets),31478000000
generation,detail,2004,4,GenX,Loans (Liabilities),3179569000000
generation,detail,2004,4,GenX,Miscellaneous assets,119905000000
generation,detail,2004,4,GenX,Miscellaneous other equity,735925000000
generation,detail,2004,4,GenX,Money market fund shares,63577000000
generation,detail,2004,4,GenX,Mortgages,0
generation,detail,2004,4,GenX,Net worth,3816073000000
